DATE,TYPE,UR,PA,AL,FI,SB,GR,RI,TR,TO,OR,VI,RV,NV,DGR,WS
number,#,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
1922,AN,284,0,0,0,0,0,0,0,0,0,0,0,4,0,40
1923,BN,284,0,0,0,0,0,0,0,0,0,0,0,4,0,40
1924,C,116,0,0,0,42,104,0,0,0,0,0,5,58,0,5
1925,D,116,0,0,0,42,104,0,0,0,0,0,5,58,0,5
1926,D,116,0,0,0,42,104,0,0,0,0,0,5,58,0,5
1927,W,284,0,0,0,0,0,0,0,0,0,0,0,4,0,40
1928,AN,284,0,0,0,0,0,0,0,0,0,0,0,4,0,40
1929,C,116,0,0,0,42,104,0,0,0,0,0,5,58,0,5
1930,D,116,0,0,0,42,104,0,0,0,0,0,5,58,0,5
1931,C,116,0,0,0,42,104,0,0,0,0,0,5,58,0,5
1932,D,116,0,0,0,42,104,0,0,0,0,0,5,58,0,5
1933,C,116,0,0,0,42,104,0,0,0,0,0,5,58,0,5
1934,C,116,0,0,0,42,104,0,0,0,0,0,5,58,0,5
1935,BN,284,0,0,0,0,0,0,0,0,0,0,0,4,0,40
1936,BN,284,0,0,0,0,0,0,0,0,0,0,0,4,0,40
1937,BN,284,0,0,0,0,0,0,0,0,0,0,0,4,0,40
1938,W,284,0,0,0,0,0,0,0,0,0,0,0,4,0,40
1939,D,116,0,0,0,42,104,0,0,0,0,0,5,58,0,5
1940,AN,284,0,0,0,0,0,0,0,0,0,0,0,4,0,40
1941,W,284,0,0,0,0,0,0,0,0,0,0,0,4,0,40
1942,W,284,0,0,0,0,0,0,0,0,0,0,0,4,0,40
1943,W,284,0,0,0,0,0,0,0,0,0,0,0,4,0,40
1944,D,116,0,0,0,42,104,0,0,0,0,0,5,58,0,5
1945,BN,284,0,0,0,0,0,0,0,0,0,0,0,4,0,40
1946,BN,284,0,0,0,0,0,0,0,0,0,0,0,4,0,40
1947,D,116,0,0,0,42,104,0,0,0,0,0,5,58,0,5
1948,BN,284,0,0,0,0,0,0,0,0,0,0,0,4,0,40
1949,D,116,0,0,0,42,104,0,0,0,0,0,5,58,0,5
1950,BN,284,0,0,0,0,0,0,0,0,0,0,0,4,0,40
1951,AN,284,0,0,0,0,0,0,0,0,0,0,0,4,0,40
1952,W,284,0,0,0,0,0,0,0,0,0,0,0,4,0,40
1953,W,284,0,0,0,0,0,0,0,0,0,0,0,4,0,40
1954,AN,284,0,0,0,0,0,0,0,0,0,0,0,4,0,40
1955,D,116,0,0,0,42,104,0,0,0,0,0,5,58,0,5
1956,W,284,0,0,0,0,0,0,0,0,0,0,0,4,0,40
1957,AN,284,0,0,0,0,0,0,0,0,0,0,0,4,0,40
1958,W,284,0,0,0,0,0,0,0,0,0,0,0,4,0,40
1959,BN,284,0,0,0,0,0,0,0,0,0,0,0,4,0,40
