DATE,TYPE,UR,PA,AL,FI,SB,GR,RI,TR,TO,OR,VI,RV,NV,DGR,WS
number,#,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
1922,AN,107,0,0,1045,0,143,0,0,0,0,0,4,112,0,25
1923,BN,107,0,0,1045,0,143,0,0,0,0,0,4,112,0,25
1924,C,47,0,72,767,0,422,0,0,0,0,0,2,66,0,58
1925,D,47,0,72,767,0,422,0,0,0,0,0,2,66,0,58
1926,D,47,0,72,767,0,422,0,0,0,0,0,2,66,0,58
1927,W,107,0,0,1045,0,143,0,0,0,0,0,4,112,0,25
1928,AN,107,0,0,1045,0,143,0,0,0,0,0,4,112,0,25
1929,C,47,0,72,767,0,422,0,0,0,0,0,2,66,0,58
1930,D,47,0,72,767,0,422,0,0,0,0,0,2,66,0,58
1931,C,47,0,72,767,0,422,0,0,0,0,0,2,66,0,58
1932,D,47,0,72,767,0,422,0,0,0,0,0,2,66,0,58
1933,C,47,0,72,767,0,422,0,0,0,0,0,2,66,0,58
1934,C,47,0,72,767,0,422,0,0,0,0,0,2,66,0,58
1935,BN,107,0,0,1045,0,143,0,0,0,0,0,4,112,0,25
1936,BN,107,0,0,1045,0,143,0,0,0,0,0,4,112,0,25
1937,BN,107,0,0,1045,0,143,0,0,0,0,0,4,112,0,25
1938,W,107,0,0,1045,0,143,0,0,0,0,0,4,112,0,25
1939,D,47,0,72,767,0,422,0,0,0,0,0,2,66,0,58
1940,AN,107,0,0,1045,0,143,0,0,0,0,0,4,112,0,25
1941,W,107,0,0,1045,0,143,0,0,0,0,0,4,112,0,25
1942,W,107,0,0,1045,0,143,0,0,0,0,0,4,112,0,25
1943,W,107,0,0,1045,0,143,0,0,0,0,0,4,112,0,25
1944,D,47,0,72,767,0,422,0,0,0,0,0,2,66,0,58
1945,BN,107,0,0,1045,0,143,0,0,0,0,0,4,112,0,25
1946,BN,107,0,0,1045,0,143,0,0,0,0,0,4,112,0,25
1947,D,47,0,72,767,0,422,0,0,0,0,0,2,66,0,58
1948,BN,107,0,0,1045,0,143,0,0,0,0,0,4,112,0,25
1949,D,47,0,72,767,0,422,0,0,0,0,0,2,66,0,58
1950,BN,107,0,0,1045,0,143,0,0,0,0,0,4,112,0,25
1951,AN,107,0,0,1045,0,143,0,0,0,0,0,4,112,0,25
1952,W,107,0,0,1045,0,143,0,0,0,0,0,4,112,0,25
1953,W,107,0,0,1045,0,143,0,0,0,0,0,4,112,0,25
1954,AN,107,0,0,1045,0,143,0,0,0,0,0,4,112,0,25
1955,D,47,0,72,767,0,422,0,0,0,0,0,2,66,0,58
1956,W,107,0,0,1045,0,143,0,0,0,0,0,4,112,0,25
1957,AN,107,0,0,1045,0,143,0,0,0,0,0,4,112,0,25
1958,W,107,0,0,1045,0,143,0,0,0,0,0,4,112,0,25
1959,BN,107,0,0,1045,0,143,0,0,0,0,0,4,112,0,25
1960,D,47,0,72,767,0,422,0,0,0,0,0,2,66,0,58
1961,D,47,0,72,767,0,422,0,0,0,0,0,2,66,0,58
1962,BN,107,0,0,1045,0,143,0,0,0,0,0,4,112,0,25
1963,W,107,0,0,1045,0,143,0,0,0,0,0,4,112,0,25
1964,D,47,0,72,767,0,422,0,0,0,0,0,2,66,0,58
1965,W,107,0,0,1045,0,143,0,0,0,0,0,4,112,0,25
1966,BN,107,0,0,1045,0,143,0,0,0,0,0,4,112,0,25
1967,W,107,0,0,1045,0,143,0,0,0,0,0,4,112,0,25
1968,BN,107,0,0,1045,0,143,0,0,0,0,0,4,112,0,25
1969,W,107,0,0,1045,0,143,0,0,0,0,0,4,112,0,25
1970,W,107,0,0,1045,0,143,0,0,0,0,0,4,112,0,25
1971,W,107,0,0,1045,0,143,0,0,0,0,0,4,112,0,25
1972,BN,107,0,0,1045,0,143,0,0,0,0,0,4,112,0,25
1973,AN,107,0,0,1045,0,143,0,0,0,0,0,4,112,0,25
1974,W,107,0,0,1045,0,143,0,0,0,0,0,4,112,0,25
1975,W,107,0,0,1045,0,143,0,0,0,0,0,4,112,0,25
1976,C,47,0,72,767,0,422,0,0,0,0,0,2,66,0,58
1977,C,47,0,72,767,0,422,0,0,0,0,0,2,66,0,58
1978,AN,107,0,0,1045,0,143,0,0,0,0,0,4,112,0,25
1979,BN,107,0,0,1045,0,143,0,0,0,0,0,4,112,0,25
1980,AN,107,0,0,1045,0,143,0,0,0,0,0,4,112,0,25
1981,D,47,0,72,767,0,422,0,0,0,0,0,2,66,0,58
1982,W,107,0,0,1045,0,143,0,0,0,0,0,4,112,0,25
1983,W,107,0,0,1045,0,143,0,0,0,0,0,4,112,0,25
1984,W,107,0,0,1045,0,143,0,0,0,0,0,4,112,0,25
1985,D,47,0,72,767,0,422,0,0,0,0,0,2,66,0,58
1986,W,107,0,0,1045,0,143,0,0,0,0,0,4,112,0,25
1987,D,47,0,72,767,0,422,0,0,0,0,0,2,66,0,58
1988,C,47,0,72,767,0,422,0,0,0,0,0,2,66,0,58
1989,D,47,0,72,767,0,422,0,0,0,0,0,2,66,0,58
1990,C,47,0,72,767,0,422,0,0,0,0,0,2,66,0,58
1991,C,47,0,72,767,0,422,0,0,0,0,0,2,66,0,58
1992,C,47,0,72,767,0,422,0,0,0,0,0,2,66,0,58
1993,AN,107,0,0,1045,0,143,0,0,0,0,0,4,112,0,25
1994,C,47,0,72,767,0,422,0,0,0,0,0,2,66,0,58
1995,W,107,0,0,1045,0,143,0,0,0,0,0,4,112,0,25
1996,W,107,0,0,1045,0,143,0,0,0,0,0,4,112,0,25
1997,W,107,0,0,1045,0,143,0,0,0,0,0,4,112,0,25
1998,W,107,0,0,1045,0,143,0,0,0,0,0,4,112,0,25
1999,W,107,0,0,1045,0,143,0,0,0,0,0,4,112,0,25
2000,AN,107,0,0,1045,0,143,0,0,0,0,0,4,112,0,25
2001,D,47,0,72,767,0,422,0,0,0,0,0,2,66,0,58
2002,D,47,0,72,767,0,422,0,0,0,0,0,2,66,0,58
2003,AN,107,0,0,1045,0,143,0,0,0,0,0,4,112,0,25
2004,BN,107,0,0,1045,0,143,0,0,0,0,0,4,112,0,25
2005,AN,107,0,0,1045,0,143,0,0,0,0,0,4,112,0,25
2006,W,107,0,0,1045,0,143,0,0,0,0,0,4,112,0,25
2007,D,47,0,72,767,0,422,0,0,0,0,0,2,66,0,58
2008,C,47,0,72,767,0,422,0,0,0,0,0,2,66,0,58
2009,D,47,0,72,767,0,422,0,0,0,0,0,2,66,0,58
2010,BN,107,0,0,1045,0,143,0,0,0,0,0,4,112,0,25
2011,w,107,0,0,1045,0,143,0,0,0,0,0,4,112,0,25
2012,BN,107,0,0,1045,0,143,0,0,0,0,0,4,112,0,25
2013,D,47,0,72,767,0,422,0,0,0,0,0,2,66,0,58
2014,C,47,0,72,767,0,422,0,0,0,0,0,2,66,0,58
2015,C,47,0,72,767,0,422,0,0,0,0,0,2,66,0,58
2016,BN,107,0,0,1045,0,143,0,0,0,0,0,4,112,0,25
