DATE,TYPE,UR,PA,AL,FI,SB,GR,RI,TR,TO,OR,VI,RV,NV,DGR,WS
number,#,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
1922,AN,37,0,100,462,67,169,0,12,130,192,693,0,125,0,0
1923,BN,37,0,100,462,67,169,0,12,130,192,693,0,125,0,0
1924,C,32,0,81,386,52,791,0,115,150,114,124,0,122,0,20
1925,D,32,0,81,386,52,791,0,115,150,114,124,0,122,0,20
1926,D,32,0,81,386,52,791,0,115,150,114,124,0,122,0,20
1927,W,37,0,100,462,67,169,0,12,130,192,693,0,125,0,0
1928,AN,37,0,100,462,67,169,0,12,130,192,693,0,125,0,0
1929,C,32,0,81,386,52,791,0,115,150,114,124,0,122,0,20
1930,D,32,0,81,386,52,791,0,115,150,114,124,0,122,0,20
1931,C,32,0,81,386,52,791,0,115,150,114,124,0,122,0,20
1932,D,32,0,81,386,52,791,0,115,150,114,124,0,122,0,20
1933,C,32,0,81,386,52,791,0,115,150,114,124,0,122,0,20
1934,C,32,0,81,386,52,791,0,115,150,114,124,0,122,0,20
1935,BN,37,0,100,462,67,169,0,12,130,192,693,0,125,0,0
1936,BN,37,0,100,462,67,169,0,12,130,192,693,0,125,0,0
1937,BN,37,0,100,462,67,169,0,12,130,192,693,0,125,0,0
1938,W,37,0,100,462,67,169,0,12,130,192,693,0,125,0,0
1939,D,32,0,81,386,52,791,0,115,150,114,124,0,122,0,20
1940,AN,37,0,100,462,67,169,0,12,130,192,693,0,125,0,0
1941,W,37,0,100,462,67,169,0,12,130,192,693,0,125,0,0
1942,W,37,0,100,462,67,169,0,12,130,192,693,0,125,0,0
1943,W,37,0,100,462,67,169,0,12,130,192,693,0,125,0,0
1944,D,32,0,81,386,52,791,0,115,150,114,124,0,122,0,20
1945,BN,37,0,100,462,67,169,0,12,130,192,693,0,125,0,0
1946,BN,37,0,100,462,67,169,0,12,130,192,693,0,125,0,0
1947,D,32,0,81,386,52,791,0,115,150,114,124,0,122,0,20
1948,BN,37,0,100,462,67,169,0,12,130,192,693,0,125,0,0
1949,D,32,0,81,386,52,791,0,115,150,114,124,0,122,0,20
1950,BN,37,0,100,462,67,169,0,12,130,192,693,0,125,0,0
1951,AN,37,0,100,462,67,169,0,12,130,192,693,0,125,0,0
1952,W,37,0,100,462,67,169,0,12,130,192,693,0,125,0,0
1953,W,37,0,100,462,67,169,0,12,130,192,693,0,125,0,0
1954,AN,37,0,100,462,67,169,0,12,130,192,693,0,125,0,0
1955,D,32,0,81,386,52,791,0,115,150,114,124,0,122,0,20
1956,W,37,0,100,462,67,169,0,12,130,192,693,0,125,0,0
1957,AN,37,0,100,462,67,169,0,12,130,192,693,0,125,0,0
1958,W,37,0,100,462,67,169,0,12,130,192,693,0,125,0,0
1959,BN,37,0,100,462,67,169,0,12,130,192,693,0,125,0,0
1960,D,32,0,81,386,52,791,0,115,150,114,124,0,122,0,20
1961,D,32,0,81,386,52,791,0,115,150,114,124,0,122,0,20
1962,BN,37,0,100,462,67,169,0,12,130,192,693,0,125,0,0
1963,W,37,0,100,462,67,169,0,12,130,192,693,0,125,0,0
1964,D,32,0,81,386,52,791,0,115,150,114,124,0,122,0,20
1965,W,37,0,100,462,67,169,0,12,130,192,693,0,125,0,0
1966,BN,37,0,100,462,67,169,0,12,130,192,693,0,125,0,0
1967,W,37,0,100,462,67,169,0,12,130,192,693,0,125,0,0
1968,BN,37,0,100,462,67,169,0,12,130,192,693,0,125,0,0
1969,W,37,0,100,462,67,169,0,12,130,192,693,0,125,0,0
1970,W,37,0,100,462,67,169,0,12,130,192,693,0,125,0,0
1971,W,37,0,100,462,67,169,0,12,130,192,693,0,125,0,0
1972,BN,37,0,100,462,67,169,0,12,130,192,693,0,125,0,0
1973,AN,37,0,100,462,67,169,0,12,130,192,693,0,125,0,0
1974,W,37,0,100,462,67,169,0,12,130,192,693,0,125,0,0
1975,W,37,0,100,462,67,169,0,12,130,192,693,0,125,0,0
1976,C,32,0,81,386,52,791,0,115,150,114,124,0,122,0,20
1977,C,32,0,81,386,52,791,0,115,150,114,124,0,122,0,20
1978,AN,37,0,100,462,67,169,0,12,130,192,693,0,125,0,0
1979,BN,37,0,100,462,67,169,0,12,130,192,693,0,125,0,0
1980,AN,37,0,100,462,67,169,0,12,130,192,693,0,125,0,0
1981,D,32,0,81,386,52,791,0,115,150,114,124,0,122,0,20
1982,W,37,0,100,462,67,169,0,12,130,192,693,0,125,0,0
1983,W,37,0,100,462,67,169,0,12,130,192,693,0,125,0,0
1984,W,37,0,100,462,67,169,0,12,130,192,693,0,125,0,0
1985,D,32,0,81,386,52,791,0,115,150,114,124,0,122,0,20
1986,W,37,0,100,462,67,169,0,12,130,192,693,0,125,0,0
1987,D,32,0,81,386,52,791,0,115,150,114,124,0,122,0,20
1988,C,32,0,81,386,52,791,0,115,150,114,124,0,122,0,20
1989,D,32,0,81,386,52,791,0,115,150,114,124,0,122,0,20
1990,C,32,0,81,386,52,791,0,115,150,114,124,0,122,0,20
1991,C,32,0,81,386,52,791,0,115,150,114,124,0,122,0,20
1992,C,32,0,81,386,52,791,0,115,150,114,124,0,122,0,20
1993,AN,37,0,100,462,67,169,0,12,130,192,693,0,125,0,0
1994,C,32,0,81,386,52,791,0,115,150,114,124,0,122,0,20
1995,W,37,0,100,462,67,169,0,12,130,192,693,0,125,0,0
1996,W,37,0,100,462,67,169,0,12,130,192,693,0,125,0,0
1997,W,37,0,100,462,67,169,0,12,130,192,693,0,125,0,0
1998,W,37,0,100,462,67,169,0,12,130,192,693,0,125,0,0
1999,W,37,0,100,462,67,169,0,12,130,192,693,0,125,0,0
2000,AN,37,0,100,462,67,169,0,12,130,192,693,0,125,0,0
2001,D,32,0,81,386,52,791,0,115,150,114,124,0,122,0,20
2002,D,32,0,81,386,52,791,0,115,150,114,124,0,122,0,20
2003,AN,37,0,100,462,67,169,0,12,130,192,693,0,125,0,0
2004,BN,37,0,100,462,67,169,0,12,130,192,693,0,125,0,0
2005,AN,37,0,100,462,67,169,0,12,130,192,693,0,125,0,0
2006,W,37,0,100,462,67,169,0,12,130,192,693,0,125,0,0
2007,D,32,0,81,386,52,791,0,115,150,114,124,0,122,0,20
2008,C,32,0,81,386,52,791,0,115,150,114,124,0,122,0,20
2009,D,32,0,81,386,52,791,0,115,150,114,124,0,122,0,20
2010,BN,37,0,100,462,67,169,0,12,130,192,693,0,125,0,0
2011,w,37,0,100,462,67,169,0,12,130,192,693,0,125,0,0
2012,BN,37,0,100,462,67,169,0,12,130,192,693,0,125,0,0
2013,D,32,0,81,386,52,791,0,115,150,114,124,0,122,0,20
2014,C,32,0,81,386,52,791,0,115,150,114,124,0,122,0,20
2015,C,32,0,81,386,52,791,0,115,150,114,124,0,122,0,20
2016,BN,37,0,100,462,67,169,0,12,130,192,693,0,125,0,0
