DATE,TYPE,UR,PA,AL,FI,SB,GR,RI,TR,TO,OR,VI,RV,NV,DGR,WS
number,#,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
1922,AN,3,3,74,85,0,114,0,72,68,2,0,15,63,0,33
1923,BN,3,3,74,85,0,114,0,72,68,2,0,15,63,0,33
1924,C,3,7,67,15,106,1,0,136,77,2,0,0,84,0,34
1925,D,3,7,67,15,106,1,0,136,77,2,0,0,84,0,34
1926,D,3,7,67,15,106,1,0,136,77,2,0,0,84,0,34
1927,W,3,3,74,85,0,114,0,72,68,2,0,15,63,0,33
1928,AN,3,3,74,85,0,114,0,72,68,2,0,15,63,0,33
1929,C,3,7,67,15,106,1,0,136,77,2,0,0,84,0,34
1930,D,3,7,67,15,106,1,0,136,77,2,0,0,84,0,34
1931,C,3,7,67,15,106,1,0,136,77,2,0,0,84,0,34
1932,D,3,7,67,15,106,1,0,136,77,2,0,0,84,0,34
1933,C,3,7,67,15,106,1,0,136,77,2,0,0,84,0,34
1934,C,3,7,67,15,106,1,0,136,77,2,0,0,84,0,34
1935,BN,3,3,74,85,0,114,0,72,68,2,0,15,63,0,33
1936,BN,3,3,74,85,0,114,0,72,68,2,0,15,63,0,33
1937,BN,3,3,74,85,0,114,0,72,68,2,0,15,63,0,33
1938,W,3,3,74,85,0,114,0,72,68,2,0,15,63,0,33
1939,D,3,7,67,15,106,1,0,136,77,2,0,0,84,0,34
1940,AN,3,3,74,85,0,114,0,72,68,2,0,15,63,0,33
1941,W,3,3,74,85,0,114,0,72,68,2,0,15,63,0,33
1942,W,3,3,74,85,0,114,0,72,68,2,0,15,63,0,33
1943,W,3,3,74,85,0,114,0,72,68,2,0,15,63,0,33
1944,D,3,7,67,15,106,1,0,136,77,2,0,0,84,0,34
1945,BN,3,3,74,85,0,114,0,72,68,2,0,15,63,0,33
1946,BN,3,3,74,85,0,114,0,72,68,2,0,15,63,0,33
1947,D,3,7,67,15,106,1,0,136,77,2,0,0,84,0,34
1948,BN,3,3,74,85,0,114,0,72,68,2,0,15,63,0,33
1949,D,3,7,67,15,106,1,0,136,77,2,0,0,84,0,34
1950,BN,3,3,74,85,0,114,0,72,68,2,0,15,63,0,33
1951,AN,3,3,74,85,0,114,0,72,68,2,0,15,63,0,33
1952,W,3,3,74,85,0,114,0,72,68,2,0,15,63,0,33
1953,W,3,3,74,85,0,114,0,72,68,2,0,15,63,0,33
1954,AN,3,3,74,85,0,114,0,72,68,2,0,15,63,0,33
1955,D,3,7,67,15,106,1,0,136,77,2,0,0,84,0,34
1956,W,3,3,74,85,0,114,0,72,68,2,0,15,63,0,33
1957,AN,3,3,74,85,0,114,0,72,68,2,0,15,63,0,33
1958,W,3,3,74,85,0,114,0,72,68,2,0,15,63,0,33
1959,BN,3,3,74,85,0,114,0,72,68,2,0,15,63,0,33
1960,D,3,7,67,15,106,1,0,136,77,2,0,0,84,0,34
1961,D,3,7,67,15,106,1,0,136,77,2,0,0,84,0,34
1962,BN,3,3,74,85,0,114,0,72,68,2,0,15,63,0,33
1963,W,3,3,74,85,0,114,0,72,68,2,0,15,63,0,33
1964,D,3,7,67,15,106,1,0,136,77,2,0,0,84,0,34
1965,W,3,3,74,85,0,114,0,72,68,2,0,15,63,0,33
1966,BN,3,3,74,85,0,114,0,72,68,2,0,15,63,0,33
1967,W,3,3,74,85,0,114,0,72,68,2,0,15,63,0,33
1968,BN,3,3,74,85,0,114,0,72,68,2,0,15,63,0,33
1969,W,3,3,74,85,0,114,0,72,68,2,0,15,63,0,33
1970,W,3,3,74,85,0,114,0,72,68,2,0,15,63,0,33
1971,W,3,3,74,85,0,114,0,72,68,2,0,15,63,0,33
1972,BN,3,3,74,85,0,114,0,72,68,2,0,15,63,0,33
1973,AN,3,3,74,85,0,114,0,72,68,2,0,15,63,0,33
1974,W,3,3,74,85,0,114,0,72,68,2,0,15,63,0,33
1975,W,3,3,74,85,0,114,0,72,68,2,0,15,63,0,33
1976,C,3,7,67,15,106,1,0,136,77,2,0,0,84,0,34
1977,C,3,7,67,15,106,1,0,136,77,2,0,0,84,0,34
1978,AN,3,3,74,85,0,114,0,72,68,2,0,15,63,0,33
1979,BN,3,3,74,85,0,114,0,72,68,2,0,15,63,0,33
1980,AN,3,3,74,85,0,114,0,72,68,2,0,15,63,0,33
1981,D,3,7,67,15,106,1,0,136,77,2,0,0,84,0,34
1982,W,3,3,74,85,0,114,0,72,68,2,0,15,63,0,33
1983,W,3,3,74,85,0,114,0,72,68,2,0,15,63,0,33
1984,W,3,3,74,85,0,114,0,72,68,2,0,15,63,0,33
1985,D,3,7,67,15,106,1,0,136,77,2,0,0,84,0,34
1986,W,3,3,74,85,0,114,0,72,68,2,0,15,63,0,33
1987,D,3,7,67,15,106,1,0,136,77,2,0,0,84,0,34
1988,C,3,7,67,15,106,1,0,136,77,2,0,0,84,0,34
1989,D,3,7,67,15,106,1,0,136,77,2,0,0,84,0,34
1990,C,3,7,67,15,106,1,0,136,77,2,0,0,84,0,34
1991,C,3,7,67,15,106,1,0,136,77,2,0,0,84,0,34
1992,C,3,7,67,15,106,1,0,136,77,2,0,0,84,0,34
1993,AN,3,3,74,85,0,114,0,72,68,2,0,15,63,0,33
1994,C,3,7,67,15,106,1,0,136,77,2,0,0,84,0,34
1995,W,3,3,74,85,0,114,0,72,68,2,0,15,63,0,33
1996,W,3,3,74,85,0,114,0,72,68,2,0,15,63,0,33
1997,W,3,3,74,85,0,114,0,72,68,2,0,15,63,0,33
1998,W,3,3,74,85,0,114,0,72,68,2,0,15,63,0,33
1999,W,3,3,74,85,0,114,0,72,68,2,0,15,63,0,33
2000,AN,3,3,74,85,0,114,0,72,68,2,0,15,63,0,33
2001,D,3,7,67,15,106,1,0,136,77,2,0,0,84,0,34
2002,D,3,7,67,15,106,1,0,136,77,2,0,0,84,0,34
2003,AN,3,3,74,85,0,114,0,72,68,2,0,15,63,0,33
2004,BN,3,3,74,85,0,114,0,72,68,2,0,15,63,0,33
2005,AN,3,3,74,85,0,114,0,72,68,2,0,15,63,0,33
2006,W,3,3,74,85,0,114,0,72,68,2,0,15,63,0,33
2007,D,3,7,67,15,106,1,0,136,77,2,0,0,84,0,34
2008,C,3,7,67,15,106,1,0,136,77,2,0,0,84,0,34
2009,D,3,7,67,15,106,1,0,136,77,2,0,0,84,0,34
2010,BN,3,3,74,85,0,114,0,72,68,2,0,15,63,0,33
2011,w,3,3,74,85,0,114,0,72,68,2,0,15,63,0,33
2012,BN,3,3,74,85,0,114,0,72,68,2,0,15,63,0,33
2013,D,3,7,67,15,106,1,0,136,77,2,0,0,84,0,34
2014,C,3,7,67,15,106,1,0,136,77,2,0,0,84,0,34
2015,C,3,7,67,15,106,1,0,136,77,2,0,0,84,0,34
2016,BN,3,3,74,85,0,114,0,72,68,2,0,15,63,0,33
