DATE,TYPE,UR,PA,AL,FI,SB,GR,RI,TR,TO,OR,VI,RV,NV,DGR,WS
number,#,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
1922,AN,32,0,291,197,0,84,0,207,0,2,0,14,67,0,60
1923,BN,32,0,291,197,0,84,0,207,0,2,0,14,67,0,60
1924,C,5,0,0,569,76,73,0,54,0,0,0,12,109,0,56
1925,D,5,0,0,569,76,73,0,54,0,0,0,12,109,0,56
1926,D,5,0,0,569,76,73,0,54,0,0,0,12,109,0,56
1927,W,32,0,291,197,0,84,0,207,0,2,0,14,67,0,60
1928,AN,32,0,291,197,0,84,0,207,0,2,0,14,67,0,60
1929,C,5,0,0,569,76,73,0,54,0,0,0,12,109,0,56
1930,D,5,0,0,569,76,73,0,54,0,0,0,12,109,0,56
1931,C,5,0,0,569,76,73,0,54,0,0,0,12,109,0,56
1932,D,5,0,0,569,76,73,0,54,0,0,0,12,109,0,56
1933,C,5,0,0,569,76,73,0,54,0,0,0,12,109,0,56
1934,C,5,0,0,569,76,73,0,54,0,0,0,12,109,0,56
1935,BN,32,0,291,197,0,84,0,207,0,2,0,14,67,0,60
1936,BN,32,0,291,197,0,84,0,207,0,2,0,14,67,0,60
1937,BN,32,0,291,197,0,84,0,207,0,2,0,14,67,0,60
1938,W,32,0,291,197,0,84,0,207,0,2,0,14,67,0,60
1939,D,5,0,0,569,76,73,0,54,0,0,0,12,109,0,56
1940,AN,32,0,291,197,0,84,0,207,0,2,0,14,67,0,60
1941,W,32,0,291,197,0,84,0,207,0,2,0,14,67,0,60
1942,W,32,0,291,197,0,84,0,207,0,2,0,14,67,0,60
1943,W,32,0,291,197,0,84,0,207,0,2,0,14,67,0,60
1944,D,5,0,0,569,76,73,0,54,0,0,0,12,109,0,56
1945,BN,32,0,291,197,0,84,0,207,0,2,0,14,67,0,60
1946,BN,32,0,291,197,0,84,0,207,0,2,0,14,67,0,60
1947,D,5,0,0,569,76,73,0,54,0,0,0,12,109,0,56
1948,BN,32,0,291,197,0,84,0,207,0,2,0,14,67,0,60
1949,D,5,0,0,569,76,73,0,54,0,0,0,12,109,0,56
1950,BN,32,0,291,197,0,84,0,207,0,2,0,14,67,0,60
1951,AN,32,0,291,197,0,84,0,207,0,2,0,14,67,0,60
1952,W,32,0,291,197,0,84,0,207,0,2,0,14,67,0,60
1953,W,32,0,291,197,0,84,0,207,0,2,0,14,67,0,60
1954,AN,32,0,291,197,0,84,0,207,0,2,0,14,67,0,60
1955,D,5,0,0,569,76,73,0,54,0,0,0,12,109,0,56
1956,W,32,0,291,197,0,84,0,207,0,2,0,14,67,0,60
1957,AN,32,0,291,197,0,84,0,207,0,2,0,14,67,0,60
1958,W,32,0,291,197,0,84,0,207,0,2,0,14,67,0,60
1959,BN,32,0,291,197,0,84,0,207,0,2,0,14,67,0,60
1960,D,5,0,0,569,76,73,0,54,0,0,0,12,109,0,56
1961,D,5,0,0,569,76,73,0,54,0,0,0,12,109,0,56
1962,BN,32,0,291,197,0,84,0,207,0,2,0,14,67,0,60
1963,W,32,0,291,197,0,84,0,207,0,2,0,14,67,0,60
1964,D,5,0,0,569,76,73,0,54,0,0,0,12,109,0,56
1965,W,32,0,291,197,0,84,0,207,0,2,0,14,67,0,60
1966,BN,32,0,291,197,0,84,0,207,0,2,0,14,67,0,60
1967,W,32,0,291,197,0,84,0,207,0,2,0,14,67,0,60
1968,BN,32,0,291,197,0,84,0,207,0,2,0,14,67,0,60
1969,W,32,0,291,197,0,84,0,207,0,2,0,14,67,0,60
1970,W,32,0,291,197,0,84,0,207,0,2,0,14,67,0,60
1971,W,32,0,291,197,0,84,0,207,0,2,0,14,67,0,60
1972,BN,32,0,291,197,0,84,0,207,0,2,0,14,67,0,60
1973,AN,32,0,291,197,0,84,0,207,0,2,0,14,67,0,60
1974,W,32,0,291,197,0,84,0,207,0,2,0,14,67,0,60
1975,W,32,0,291,197,0,84,0,207,0,2,0,14,67,0,60
1976,C,5,0,0,569,76,73,0,54,0,0,0,12,109,0,56
