DATE,TYPE,UR,PA,AL,FI,SB,GR,RI,TR,TO,OR,VI,RV,NV,DGR,WS
number,#,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
1922,AN,133,61,128,291,0,133,0,0,131,0,0,0,86,0,15
1923,BN,133,61,128,291,0,133,0,0,131,0,0,0,86,0,15
1924,C,83,55,75,228,238,106,0,0,64,0,0,0,112,0,17
1925,D,83,55,75,228,238,106,0,0,64,0,0,0,112,0,17
1926,D,83,55,75,228,238,106,0,0,64,0,0,0,112,0,17
1927,W,133,61,128,291,0,133,0,0,131,0,0,0,86,0,15
1928,AN,133,61,128,291,0,133,0,0,131,0,0,0,86,0,15
1929,C,83,55,75,228,238,106,0,0,64,0,0,0,112,0,17
1930,D,83,55,75,228,238,106,0,0,64,0,0,0,112,0,17
1931,C,83,55,75,228,238,106,0,0,64,0,0,0,112,0,17
1932,D,83,55,75,228,238,106,0,0,64,0,0,0,112,0,17
1933,C,83,55,75,228,238,106,0,0,64,0,0,0,112,0,17
1934,C,83,55,75,228,238,106,0,0,64,0,0,0,112,0,17
1935,BN,133,61,128,291,0,133,0,0,131,0,0,0,86,0,15
1936,BN,133,61,128,291,0,133,0,0,131,0,0,0,86,0,15
1937,BN,133,61,128,291,0,133,0,0,131,0,0,0,86,0,15
1938,W,133,61,128,291,0,133,0,0,131,0,0,0,86,0,15
1939,D,83,55,75,228,238,106,0,0,64,0,0,0,112,0,17
1940,AN,133,61,128,291,0,133,0,0,131,0,0,0,86,0,15
1941,W,133,61,128,291,0,133,0,0,131,0,0,0,86,0,15
1942,W,133,61,128,291,0,133,0,0,131,0,0,0,86,0,15
1943,W,133,61,128,291,0,133,0,0,131,0,0,0,86,0,15
1944,D,83,55,75,228,238,106,0,0,64,0,0,0,112,0,17
1945,BN,133,61,128,291,0,133,0,0,131,0,0,0,86,0,15
1946,BN,133,61,128,291,0,133,0,0,131,0,0,0,86,0,15
1947,D,83,55,75,228,238,106,0,0,64,0,0,0,112,0,17
1948,BN,133,61,128,291,0,133,0,0,131,0,0,0,86,0,15
1949,D,83,55,75,228,238,106,0,0,64,0,0,0,112,0,17
1950,BN,133,61,128,291,0,133,0,0,131,0,0,0,86,0,15
1951,AN,133,61,128,291,0,133,0,0,131,0,0,0,86,0,15
1952,W,133,61,128,291,0,133,0,0,131,0,0,0,86,0,15
1953,W,133,61,128,291,0,133,0,0,131,0,0,0,86,0,15
1954,AN,133,61,128,291,0,133,0,0,131,0,0,0,86,0,15
1955,D,83,55,75,228,238,106,0,0,64,0,0,0,112,0,17
1956,W,133,61,128,291,0,133,0,0,131,0,0,0,86,0,15
1957,AN,133,61,128,291,0,133,0,0,131,0,0,0,86,0,15
1958,W,133,61,128,291,0,133,0,0,131,0,0,0,86,0,15
1959,BN,133,61,128,291,0,133,0,0,131,0,0,0,86,0,15
1960,D,83,55,75,228,238,106,0,0,64,0,0,0,112,0,17
1961,D,83,55,75,228,238,106,0,0,64,0,0,0,112,0,17
1962,BN,133,61,128,291,0,133,0,0,131,0,0,0,86,0,15
1963,W,133,61,128,291,0,133,0,0,131,0,0,0,86,0,15
1964,D,83,55,75,228,238,106,0,0,64,0,0,0,112,0,17
1965,W,133,61,128,291,0,133,0,0,131,0,0,0,86,0,15
1966,BN,133,61,128,291,0,133,0,0,131,0,0,0,86,0,15
1967,W,133,61,128,291,0,133,0,0,131,0,0,0,86,0,15
1968,BN,133,61,128,291,0,133,0,0,131,0,0,0,86,0,15
1969,W,133,61,128,291,0,133,0,0,131,0,0,0,86,0,15
1970,W,133,61,128,291,0,133,0,0,131,0,0,0,86,0,15
1971,W,133,61,128,291,0,133,0,0,131,0,0,0,86,0,15
1972,BN,133,61,128,291,0,133,0,0,131,0,0,0,86,0,15
1973,AN,133,61,128,291,0,133,0,0,131,0,0,0,86,0,15
1974,W,133,61,128,291,0,133,0,0,131,0,0,0,86,0,15
1975,W,133,61,128,291,0,133,0,0,131,0,0,0,86,0,15
1976,C,83,55,75,228,238,106,0,0,64,0,0,0,112,0,17
1977,C,83,55,75,228,238,106,0,0,64,0,0,0,112,0,17
1978,AN,133,61,128,291,0,133,0,0,131,0,0,0,86,0,15
1979,BN,133,61,128,291,0,133,0,0,131,0,0,0,86,0,15
1980,AN,133,61,128,291,0,133,0,0,131,0,0,0,86,0,15
1981,D,83,55,75,228,238,106,0,0,64,0,0,0,112,0,17
1982,W,133,61,128,291,0,133,0,0,131,0,0,0,86,0,15
1983,W,133,61,128,291,0,133,0,0,131,0,0,0,86,0,15
1984,W,133,61,128,291,0,133,0,0,131,0,0,0,86,0,15
1985,D,83,55,75,228,238,106,0,0,64,0,0,0,112,0,17
1986,W,133,61,128,291,0,133,0,0,131,0,0,0,86,0,15
1987,D,83,55,75,228,238,106,0,0,64,0,0,0,112,0,17
1988,C,83,55,75,228,238,106,0,0,64,0,0,0,112,0,17
1989,D,83,55,75,228,238,106,0,0,64,0,0,0,112,0,17
1990,C,83,55,75,228,238,106,0,0,64,0,0,0,112,0,17
1991,C,83,55,75,228,238,106,0,0,64,0,0,0,112,0,17
1992,C,83,55,75,228,238,106,0,0,64,0,0,0,112,0,17
