DATE,TYPE,UR,PA,AL,FI,SB,GR,RI,TR,TO,OR,VI,RV,NV,DGR,WS
number,#,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
1922,AN,329,0,0,0,0,0,0,0,0,0,0,19,0,0,72
1923,BN,329,0,0,0,0,0,0,0,0,0,0,19,0,0,72
1924,C,306,0,0,0,0,12,0,0,0,0,0,0,8,0,94
1925,D,306,0,0,0,0,12,0,0,0,0,0,0,8,0,94
1926,D,306,0,0,0,0,12,0,0,0,0,0,0,8,0,94
1927,W,329,0,0,0,0,0,0,0,0,0,0,19,0,0,72
1928,AN,329,0,0,0,0,0,0,0,0,0,0,19,0,0,72
1929,C,306,0,0,0,0,12,0,0,0,0,0,0,8,0,94
1930,D,306,0,0,0,0,12,0,0,0,0,0,0,8,0,94
1931,C,306,0,0,0,0,12,0,0,0,0,0,0,8,0,94
1932,D,306,0,0,0,0,12,0,0,0,0,0,0,8,0,94
1933,C,306,0,0,0,0,12,0,0,0,0,0,0,8,0,94
1934,C,306,0,0,0,0,12,0,0,0,0,0,0,8,0,94
1935,BN,329,0,0,0,0,0,0,0,0,0,0,19,0,0,72
1936,BN,329,0,0,0,0,0,0,0,0,0,0,19,0,0,72
1937,BN,329,0,0,0,0,0,0,0,0,0,0,19,0,0,72
1938,W,329,0,0,0,0,0,0,0,0,0,0,19,0,0,72
1939,D,306,0,0,0,0,12,0,0,0,0,0,0,8,0,94
1940,AN,329,0,0,0,0,0,0,0,0,0,0,19,0,0,72
1941,W,329,0,0,0,0,0,0,0,0,0,0,19,0,0,72
1942,W,329,0,0,0,0,0,0,0,0,0,0,19,0,0,72
1943,W,329,0,0,0,0,0,0,0,0,0,0,19,0,0,72
1944,D,306,0,0,0,0,12,0,0,0,0,0,0,8,0,94
1945,BN,329,0,0,0,0,0,0,0,0,0,0,19,0,0,72
1946,BN,329,0,0,0,0,0,0,0,0,0,0,19,0,0,72
1947,D,306,0,0,0,0,12,0,0,0,0,0,0,8,0,94
1948,BN,329,0,0,0,0,0,0,0,0,0,0,19,0,0,72
1949,D,306,0,0,0,0,12,0,0,0,0,0,0,8,0,94
1950,BN,329,0,0,0,0,0,0,0,0,0,0,19,0,0,72
1951,AN,329,0,0,0,0,0,0,0,0,0,0,19,0,0,72
1952,W,329,0,0,0,0,0,0,0,0,0,0,19,0,0,72
1953,W,329,0,0,0,0,0,0,0,0,0,0,19,0,0,72
1954,AN,329,0,0,0,0,0,0,0,0,0,0,19,0,0,72
1955,D,306,0,0,0,0,12,0,0,0,0,0,0,8,0,94
1956,W,329,0,0,0,0,0,0,0,0,0,0,19,0,0,72
1957,AN,329,0,0,0,0,0,0,0,0,0,0,19,0,0,72
1958,W,329,0,0,0,0,0,0,0,0,0,0,19,0,0,72
1959,BN,329,0,0,0,0,0,0,0,0,0,0,19,0,0,72
1960,D,306,0,0,0,0,12,0,0,0,0,0,0,8,0,94
1961,D,306,0,0,0,0,12,0,0,0,0,0,0,8,0,94
1962,BN,329,0,0,0,0,0,0,0,0,0,0,19,0,0,72
1963,W,329,0,0,0,0,0,0,0,0,0,0,19,0,0,72
1964,D,306,0,0,0,0,12,0,0,0,0,0,0,8,0,94
1965,W,329,0,0,0,0,0,0,0,0,0,0,19,0,0,72
1966,BN,329,0,0,0,0,0,0,0,0,0,0,19,0,0,72
1967,W,329,0,0,0,0,0,0,0,0,0,0,19,0,0,72
1968,BN,329,0,0,0,0,0,0,0,0,0,0,19,0,0,72
1969,W,329,0,0,0,0,0,0,0,0,0,0,19,0,0,72
1970,W,329,0,0,0,0,0,0,0,0,0,0,19,0,0,72
1971,W,329,0,0,0,0,0,0,0,0,0,0,19,0,0,72
1972,BN,329,0,0,0,0,0,0,0,0,0,0,19,0,0,72
1973,AN,329,0,0,0,0,0,0,0,0,0,0,19,0,0,72
1974,W,329,0,0,0,0,0,0,0,0,0,0,19,0,0,72
1975,W,329,0,0,0,0,0,0,0,0,0,0,19,0,0,72
1976,C,306,0,0,0,0,12,0,0,0,0,0,0,8,0,94
1977,C,306,0,0,0,0,12,0,0,0,0,0,0,8,0,94
1978,AN,329,0,0,0,0,0,0,0,0,0,0,19,0,0,72
1979,BN,329,0,0,0,0,0,0,0,0,0,0,19,0,0,72
1980,AN,329,0,0,0,0,0,0,0,0,0,0,19,0,0,72
1981,D,306,0,0,0,0,12,0,0,0,0,0,0,8,0,94
1982,W,329,0,0,0,0,0,0,0,0,0,0,19,0,0,72
1983,W,329,0,0,0,0,0,0,0,0,0,0,19,0,0,72
1984,W,329,0,0,0,0,0,0,0,0,0,0,19,0,0,72
1985,D,306,0,0,0,0,12,0,0,0,0,0,0,8,0,94
1986,W,329,0,0,0,0,0,0,0,0,0,0,19,0,0,72
1987,D,306,0,0,0,0,12,0,0,0,0,0,0,8,0,94
1988,C,306,0,0,0,0,12,0,0,0,0,0,0,8,0,94
1989,D,306,0,0,0,0,12,0,0,0,0,0,0,8,0,94
1990,C,306,0,0,0,0,12,0,0,0,0,0,0,8,0,94
1991,C,306,0,0,0,0,12,0,0,0,0,0,0,8,0,94
1992,C,306,0,0,0,0,12,0,0,0,0,0,0,8,0,94
1993,AN,329,0,0,0,0,0,0,0,0,0,0,19,0,0,72
1994,C,306,0,0,0,0,12,0,0,0,0,0,0,8,0,94
1995,W,329,0,0,0,0,0,0,0,0,0,0,19,0,0,72
1996,W,329,0,0,0,0,0,0,0,0,0,0,19,0,0,72
1997,W,329,0,0,0,0,0,0,0,0,0,0,19,0,0,72
1998,W,329,0,0,0,0,0,0,0,0,0,0,19,0,0,72
1999,W,329,0,0,0,0,0,0,0,0,0,0,19,0,0,72
2000,AN,329,0,0,0,0,0,0,0,0,0,0,19,0,0,72
2001,D,306,0,0,0,0,12,0,0,0,0,0,0,8,0,94
2002,D,306,0,0,0,0,12,0,0,0,0,0,0,8,0,94
2003,AN,329,0,0,0,0,0,0,0,0,0,0,19,0,0,72
2004,BN,329,0,0,0,0,0,0,0,0,0,0,19,0,0,72
2005,AN,329,0,0,0,0,0,0,0,0,0,0,19,0,0,72
2006,W,329,0,0,0,0,0,0,0,0,0,0,19,0,0,72
2007,D,306,0,0,0,0,12,0,0,0,0,0,0,8,0,94
2008,C,306,0,0,0,0,12,0,0,0,0,0,0,8,0,94
2009,D,306,0,0,0,0,12,0,0,0,0,0,0,8,0,94
2010,BN,329,0,0,0,0,0,0,0,0,0,0,19,0,0,72
2011,w,329,0,0,0,0,0,0,0,0,0,0,19,0,0,72
2012,BN,329,0,0,0,0,0,0,0,0,0,0,19,0,0,72
2013,D,306,0,0,0,0,12,0,0,0,0,0,0,8,0,94
2014,C,306,0,0,0,0,12,0,0,0,0,0,0,8,0,94
2015,C,306,0,0,0,0,12,0,0,0,0,0,0,8,0,94
2016,BN,329,0,0,0,0,0,0,0,0,0,0,19,0,0,72
