DATE,TYPE,UR,PA,AL,FI,SB,GR,RI,TR,TO,OR,VI,RV,NV,DGR,WS
number,#,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
1922,AN,2,0,0,0,0,0,0,0,0,0,0,11,7,0,25
1923,BN,2,0,0,0,0,0,0,0,0,0,0,11,7,0,25
1924,C,0,0,0,0,0,0,0,0,0,0,0,9,11,0,24
1925,D,0,0,0,0,0,0,0,0,0,0,0,9,11,0,24
1926,D,0,0,0,0,0,0,0,0,0,0,0,9,11,0,24
1927,W,2,0,0,0,0,0,0,0,0,0,0,11,7,0,25
1928,AN,2,0,0,0,0,0,0,0,0,0,0,11,7,0,25
1929,C,0,0,0,0,0,0,0,0,0,0,0,9,11,0,24
1930,D,0,0,0,0,0,0,0,0,0,0,0,9,11,0,24
1931,C,0,0,0,0,0,0,0,0,0,0,0,9,11,0,24
1932,D,0,0,0,0,0,0,0,0,0,0,0,9,11,0,24
1933,C,0,0,0,0,0,0,0,0,0,0,0,9,11,0,24
1934,C,0,0,0,0,0,0,0,0,0,0,0,9,11,0,24
1935,BN,2,0,0,0,0,0,0,0,0,0,0,11,7,0,25
1936,BN,2,0,0,0,0,0,0,0,0,0,0,11,7,0,25
1937,BN,2,0,0,0,0,0,0,0,0,0,0,11,7,0,25
1938,W,2,0,0,0,0,0,0,0,0,0,0,11,7,0,25
1939,D,0,0,0,0,0,0,0,0,0,0,0,9,11,0,24
1940,AN,2,0,0,0,0,0,0,0,0,0,0,11,7,0,25
1941,W,2,0,0,0,0,0,0,0,0,0,0,11,7,0,25
1942,W,2,0,0,0,0,0,0,0,0,0,0,11,7,0,25
1943,W,2,0,0,0,0,0,0,0,0,0,0,11,7,0,25
1944,D,0,0,0,0,0,0,0,0,0,0,0,9,11,0,24
1945,BN,2,0,0,0,0,0,0,0,0,0,0,11,7,0,25
1946,BN,2,0,0,0,0,0,0,0,0,0,0,11,7,0,25
1947,D,0,0,0,0,0,0,0,0,0,0,0,9,11,0,24
1948,BN,2,0,0,0,0,0,0,0,0,0,0,11,7,0,25
1949,D,0,0,0,0,0,0,0,0,0,0,0,9,11,0,24
1950,BN,2,0,0,0,0,0,0,0,0,0,0,11,7,0,25
1951,AN,2,0,0,0,0,0,0,0,0,0,0,11,7,0,25
1952,W,2,0,0,0,0,0,0,0,0,0,0,11,7,0,25
1953,W,2,0,0,0,0,0,0,0,0,0,0,11,7,0,25
1954,AN,2,0,0,0,0,0,0,0,0,0,0,11,7,0,25
1955,D,0,0,0,0,0,0,0,0,0,0,0,9,11,0,24
1956,W,2,0,0,0,0,0,0,0,0,0,0,11,7,0,25
1957,AN,2,0,0,0,0,0,0,0,0,0,0,11,7,0,25
1958,W,2,0,0,0,0,0,0,0,0,0,0,11,7,0,25
1959,BN,2,0,0,0,0,0,0,0,0,0,0,11,7,0,25
1960,D,0,0,0,0,0,0,0,0,0,0,0,9,11,0,24
1961,D,0,0,0,0,0,0,0,0,0,0,0,9,11,0,24
1962,BN,2,0,0,0,0,0,0,0,0,0,0,11,7,0,25
1963,W,2,0,0,0,0,0,0,0,0,0,0,11,7,0,25
1964,D,0,0,0,0,0,0,0,0,0,0,0,9,11,0,24
1965,W,2,0,0,0,0,0,0,0,0,0,0,11,7,0,25
1966,BN,2,0,0,0,0,0,0,0,0,0,0,11,7,0,25
1967,W,2,0,0,0,0,0,0,0,0,0,0,11,7,0,25
1968,BN,2,0,0,0,0,0,0,0,0,0,0,11,7,0,25
1969,W,2,0,0,0,0,0,0,0,0,0,0,11,7,0,25
