DATE,TYPE,UR,PA,AL,FI,SB,GR,RI,TR,TO,OR,VI,RV,NV,DGR,WS
number,#,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
1922,AN,7,42,202,855,25,322,0,0,124,2,206,6,168,0,93
1923,BN,7,42,202,855,25,322,0,0,124,2,206,6,168,0,93
1924,C,2,403,41,801,221,373,0,0,0,0,0,0,126,0,84
1925,D,2,403,41,801,221,373,0,0,0,0,0,0,126,0,84
1926,D,2,403,41,801,221,373,0,0,0,0,0,0,126,0,84
1927,W,7,42,202,855,25,322,0,0,124,2,206,6,168,0,93
1928,AN,7,42,202,855,25,322,0,0,124,2,206,6,168,0,93
1929,C,2,403,41,801,221,373,0,0,0,0,0,0,126,0,84
1930,D,2,403,41,801,221,373,0,0,0,0,0,0,126,0,84
1931,C,2,403,41,801,221,373,0,0,0,0,0,0,126,0,84
1932,D,2,403,41,801,221,373,0,0,0,0,0,0,126,0,84
1933,C,2,403,41,801,221,373,0,0,0,0,0,0,126,0,84
1934,C,2,403,41,801,221,373,0,0,0,0,0,0,126,0,84
1935,BN,7,42,202,855,25,322,0,0,124,2,206,6,168,0,93
1936,BN,7,42,202,855,25,322,0,0,124,2,206,6,168,0,93
1937,BN,7,42,202,855,25,322,0,0,124,2,206,6,168,0,93
1938,W,7,42,202,855,25,322,0,0,124,2,206,6,168,0,93
1939,D,2,403,41,801,221,373,0,0,0,0,0,0,126,0,84
1940,AN,7,42,202,855,25,322,0,0,124,2,206,6,168,0,93
1941,W,7,42,202,855,25,322,0,0,124,2,206,6,168,0,93
1942,W,7,42,202,855,25,322,0,0,124,2,206,6,168,0,93
1943,W,7,42,202,855,25,322,0,0,124,2,206,6,168,0,93
1944,D,2,403,41,801,221,373,0,0,0,0,0,0,126,0,84
1945,BN,7,42,202,855,25,322,0,0,124,2,206,6,168,0,93
1946,BN,7,42,202,855,25,322,0,0,124,2,206,6,168,0,93
1947,D,2,403,41,801,221,373,0,0,0,0,0,0,126,0,84
1948,BN,7,42,202,855,25,322,0,0,124,2,206,6,168,0,93
1949,D,2,403,41,801,221,373,0,0,0,0,0,0,126,0,84
1950,BN,7,42,202,855,25,322,0,0,124,2,206,6,168,0,93
1951,AN,7,42,202,855,25,322,0,0,124,2,206,6,168,0,93
1952,W,7,42,202,855,25,322,0,0,124,2,206,6,168,0,93
1953,W,7,42,202,855,25,322,0,0,124,2,206,6,168,0,93
1954,AN,7,42,202,855,25,322,0,0,124,2,206,6,168,0,93
1955,D,2,403,41,801,221,373,0,0,0,0,0,0,126,0,84
1956,W,7,42,202,855,25,322,0,0,124,2,206,6,168,0,93
1957,AN,7,42,202,855,25,322,0,0,124,2,206,6,168,0,93
1958,W,7,42,202,855,25,322,0,0,124,2,206,6,168,0,93
1959,BN,7,42,202,855,25,322,0,0,124,2,206,6,168,0,93
1960,D,2,403,41,801,221,373,0,0,0,0,0,0,126,0,84
1961,D,2,403,41,801,221,373,0,0,0,0,0,0,126,0,84
1962,BN,7,42,202,855,25,322,0,0,124,2,206,6,168,0,93
1963,W,7,42,202,855,25,322,0,0,124,2,206,6,168,0,93
1964,D,2,403,41,801,221,373,0,0,0,0,0,0,126,0,84
1965,W,7,42,202,855,25,322,0,0,124,2,206,6,168,0,93
1966,BN,7,42,202,855,25,322,0,0,124,2,206,6,168,0,93
1967,W,7,42,202,855,25,322,0,0,124,2,206,6,168,0,93
1968,BN,7,42,202,855,25,322,0,0,124,2,206,6,168,0,93
1969,W,7,42,202,855,25,322,0,0,124,2,206,6,168,0,93
1970,W,7,42,202,855,25,322,0,0,124,2,206,6,168,0,93
1971,W,7,42,202,855,25,322,0,0,124,2,206,6,168,0,93
1972,BN,7,42,202,855,25,322,0,0,124,2,206,6,168,0,93
1973,AN,7,42,202,855,25,322,0,0,124,2,206,6,168,0,93
1974,W,7,42,202,855,25,322,0,0,124,2,206,6,168,0,93
1975,W,7,42,202,855,25,322,0,0,124,2,206,6,168,0,93
1976,C,2,403,41,801,221,373,0,0,0,0,0,0,126,0,84
1977,C,2,403,41,801,221,373,0,0,0,0,0,0,126,0,84
1978,AN,7,42,202,855,25,322,0,0,124,2,206,6,168,0,93
1979,BN,7,42,202,855,25,322,0,0,124,2,206,6,168,0,93
1980,AN,7,42,202,855,25,322,0,0,124,2,206,6,168,0,93
1981,D,2,403,41,801,221,373,0,0,0,0,0,0,126,0,84
1982,W,7,42,202,855,25,322,0,0,124,2,206,6,168,0,93
1983,W,7,42,202,855,25,322,0,0,124,2,206,6,168,0,93
1984,W,7,42,202,855,25,322,0,0,124,2,206,6,168,0,93
1985,D,2,403,41,801,221,373,0,0,0,0,0,0,126,0,84
1986,W,7,42,202,855,25,322,0,0,124,2,206,6,168,0,93
1987,D,2,403,41,801,221,373,0,0,0,0,0,0,126,0,84
1988,C,2,403,41,801,221,373,0,0,0,0,0,0,126,0,84
1989,D,2,403,41,801,221,373,0,0,0,0,0,0,126,0,84
1990,C,2,403,41,801,221,373,0,0,0,0,0,0,126,0,84
1991,C,2,403,41,801,221,373,0,0,0,0,0,0,126,0,84
1992,C,2,403,41,801,221,373,0,0,0,0,0,0,126,0,84
1993,AN,7,42,202,855,25,322,0,0,124,2,206,6,168,0,93
1994,C,2,403,41,801,221,373,0,0,0,0,0,0,126,0,84
