DATE,TYPE,UR,PA,AL,FI,SB,GR,RI,TR,TO,OR,VI,RV,NV,DGR,WS
number,#,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
1922,AN,33,4,224,524,0,0,0,0,88,0,0,10,27,0,8
1923,BN,33,4,224,524,0,0,0,0,88,0,0,10,27,0,8
1924,C,42,0,227,292,41,172,0,70,39,0,0,9,25,0,0
1925,D,42,0,227,292,41,172,0,70,39,0,0,9,25,0,0
1926,D,42,0,227,292,41,172,0,70,39,0,0,9,25,0,0
1927,W,33,4,224,524,0,0,0,0,88,0,0,10,27,0,8
1928,AN,33,4,224,524,0,0,0,0,88,0,0,10,27,0,8
1929,C,42,0,227,292,41,172,0,70,39,0,0,9,25,0,0
1930,D,42,0,227,292,41,172,0,70,39,0,0,9,25,0,0
1931,C,42,0,227,292,41,172,0,70,39,0,0,9,25,0,0
1932,D,42,0,227,292,41,172,0,70,39,0,0,9,25,0,0
1933,C,42,0,227,292,41,172,0,70,39,0,0,9,25,0,0
1934,C,42,0,227,292,41,172,0,70,39,0,0,9,25,0,0
1935,BN,33,4,224,524,0,0,0,0,88,0,0,10,27,0,8
1936,BN,33,4,224,524,0,0,0,0,88,0,0,10,27,0,8
1937,BN,33,4,224,524,0,0,0,0,88,0,0,10,27,0,8
1938,W,33,4,224,524,0,0,0,0,88,0,0,10,27,0,8
1939,D,42,0,227,292,41,172,0,70,39,0,0,9,25,0,0
1940,AN,33,4,224,524,0,0,0,0,88,0,0,10,27,0,8
1941,W,33,4,224,524,0,0,0,0,88,0,0,10,27,0,8
1942,W,33,4,224,524,0,0,0,0,88,0,0,10,27,0,8
1943,W,33,4,224,524,0,0,0,0,88,0,0,10,27,0,8
1944,D,42,0,227,292,41,172,0,70,39,0,0,9,25,0,0
1945,BN,33,4,224,524,0,0,0,0,88,0,0,10,27,0,8
1946,BN,33,4,224,524,0,0,0,0,88,0,0,10,27,0,8
1947,D,42,0,227,292,41,172,0,70,39,0,0,9,25,0,0
1948,BN,33,4,224,524,0,0,0,0,88,0,0,10,27,0,8
1949,D,42,0,227,292,41,172,0,70,39,0,0,9,25,0,0
1950,BN,33,4,224,524,0,0,0,0,88,0,0,10,27,0,8
1951,AN,33,4,224,524,0,0,0,0,88,0,0,10,27,0,8
1952,W,33,4,224,524,0,0,0,0,88,0,0,10,27,0,8
1953,W,33,4,224,524,0,0,0,0,88,0,0,10,27,0,8
1954,AN,33,4,224,524,0,0,0,0,88,0,0,10,27,0,8
1955,D,42,0,227,292,41,172,0,70,39,0,0,9,25,0,0
1956,W,33,4,224,524,0,0,0,0,88,0,0,10,27,0,8
1957,AN,33,4,224,524,0,0,0,0,88,0,0,10,27,0,8
1958,W,33,4,224,524,0,0,0,0,88,0,0,10,27,0,8
1959,BN,33,4,224,524,0,0,0,0,88,0,0,10,27,0,8
1960,D,42,0,227,292,41,172,0,70,39,0,0,9,25,0,0
1961,D,42,0,227,292,41,172,0,70,39,0,0,9,25,0,0
1962,BN,33,4,224,524,0,0,0,0,88,0,0,10,27,0,8
1963,W,33,4,224,524,0,0,0,0,88,0,0,10,27,0,8
1964,D,42,0,227,292,41,172,0,70,39,0,0,9,25,0,0
1965,W,33,4,224,524,0,0,0,0,88,0,0,10,27,0,8
1966,BN,33,4,224,524,0,0,0,0,88,0,0,10,27,0,8
1967,W,33,4,224,524,0,0,0,0,88,0,0,10,27,0,8
1968,BN,33,4,224,524,0,0,0,0,88,0,0,10,27,0,8
1969,W,33,4,224,524,0,0,0,0,88,0,0,10,27,0,8
1970,W,33,4,224,524,0,0,0,0,88,0,0,10,27,0,8
1971,W,33,4,224,524,0,0,0,0,88,0,0,10,27,0,8
1972,BN,33,4,224,524,0,0,0,0,88,0,0,10,27,0,8
1973,AN,33,4,224,524,0,0,0,0,88,0,0,10,27,0,8
1974,W,33,4,224,524,0,0,0,0,88,0,0,10,27,0,8
1975,W,33,4,224,524,0,0,0,0,88,0,0,10,27,0,8
1976,C,42,0,227,292,41,172,0,70,39,0,0,9,25,0,0
1977,C,42,0,227,292,41,172,0,70,39,0,0,9,25,0,0
1978,AN,33,4,224,524,0,0,0,0,88,0,0,10,27,0,8
1979,BN,33,4,224,524,0,0,0,0,88,0,0,10,27,0,8
1980,AN,33,4,224,524,0,0,0,0,88,0,0,10,27,0,8
1981,D,42,0,227,292,41,172,0,70,39,0,0,9,25,0,0
1982,W,33,4,224,524,0,0,0,0,88,0,0,10,27,0,8
1983,W,33,4,224,524,0,0,0,0,88,0,0,10,27,0,8
1984,W,33,4,224,524,0,0,0,0,88,0,0,10,27,0,8
1985,D,42,0,227,292,41,172,0,70,39,0,0,9,25,0,0
1986,W,33,4,224,524,0,0,0,0,88,0,0,10,27,0,8
1987,D,42,0,227,292,41,172,0,70,39,0,0,9,25,0,0
1988,C,42,0,227,292,41,172,0,70,39,0,0,9,25,0,0
1989,D,42,0,227,292,41,172,0,70,39,0,0,9,25,0,0
1990,C,42,0,227,292,41,172,0,70,39,0,0,9,25,0,0
1991,C,42,0,227,292,41,172,0,70,39,0,0,9,25,0,0
1992,C,42,0,227,292,41,172,0,70,39,0,0,9,25,0,0
1993,AN,33,4,224,524,0,0,0,0,88,0,0,10,27,0,8
1994,C,42,0,227,292,41,172,0,70,39,0,0,9,25,0,0
1995,W,33,4,224,524,0,0,0,0,88,0,0,10,27,0,8
1996,W,33,4,224,524,0,0,0,0,88,0,0,10,27,0,8
1997,W,33,4,224,524,0,0,0,0,88,0,0,10,27,0,8
1998,W,33,4,224,524,0,0,0,0,88,0,0,10,27,0,8
1999,W,33,4,224,524,0,0,0,0,88,0,0,10,27,0,8
2000,AN,33,4,224,524,0,0,0,0,88,0,0,10,27,0,8
2001,D,42,0,227,292,41,172,0,70,39,0,0,9,25,0,0
2002,D,42,0,227,292,41,172,0,70,39,0,0,9,25,0,0
2003,AN,33,4,224,524,0,0,0,0,88,0,0,10,27,0,8
2004,BN,33,4,224,524,0,0,0,0,88,0,0,10,27,0,8
2005,AN,33,4,224,524,0,0,0,0,88,0,0,10,27,0,8
