DATE,TYPE,UR,PA,AL,FI,SB,GR,RI,TR,TO,OR,VI,RV,NV,DGR,WS
number,#,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
1922,AN,75,0,0,1,0,0,0,0,0,0,0,71,57,1,1990
1923,BN,75,0,0,1,0,0,0,0,0,0,0,71,57,1,1990
1924,C,1,1,0,31,0,0,0,0,0,0,0,24,191,0,1947
1925,D,1,1,0,31,0,0,0,0,0,0,0,24,191,0,1947
1926,D,1,1,0,31,0,0,0,0,0,0,0,24,191,0,1947
1927,W,75,0,0,1,0,0,0,0,0,0,0,71,57,1,1990
1928,AN,75,0,0,1,0,0,0,0,0,0,0,71,57,1,1990
1929,C,1,1,0,31,0,0,0,0,0,0,0,24,191,0,1947
1930,D,1,1,0,31,0,0,0,0,0,0,0,24,191,0,1947
1931,C,1,1,0,31,0,0,0,0,0,0,0,24,191,0,1947
1932,D,1,1,0,31,0,0,0,0,0,0,0,24,191,0,1947
1933,C,1,1,0,31,0,0,0,0,0,0,0,24,191,0,1947
1934,C,1,1,0,31,0,0,0,0,0,0,0,24,191,0,1947
1935,BN,75,0,0,1,0,0,0,0,0,0,0,71,57,1,1990
1936,BN,75,0,0,1,0,0,0,0,0,0,0,71,57,1,1990
1937,BN,75,0,0,1,0,0,0,0,0,0,0,71,57,1,1990
1938,W,75,0,0,1,0,0,0,0,0,0,0,71,57,1,1990
1939,D,1,1,0,31,0,0,0,0,0,0,0,24,191,0,1947
1940,AN,75,0,0,1,0,0,0,0,0,0,0,71,57,1,1990
1941,W,75,0,0,1,0,0,0,0,0,0,0,71,57,1,1990
1942,W,75,0,0,1,0,0,0,0,0,0,0,71,57,1,1990
1943,W,75,0,0,1,0,0,0,0,0,0,0,71,57,1,1990
1944,D,1,1,0,31,0,0,0,0,0,0,0,24,191,0,1947
1945,BN,75,0,0,1,0,0,0,0,0,0,0,71,57,1,1990
1946,BN,75,0,0,1,0,0,0,0,0,0,0,71,57,1,1990
1947,D,1,1,0,31,0,0,0,0,0,0,0,24,191,0,1947
1948,BN,75,0,0,1,0,0,0,0,0,0,0,71,57,1,1990
1949,D,1,1,0,31,0,0,0,0,0,0,0,24,191,0,1947
1950,BN,75,0,0,1,0,0,0,0,0,0,0,71,57,1,1990
1951,AN,75,0,0,1,0,0,0,0,0,0,0,71,57,1,1990
1952,W,75,0,0,1,0,0,0,0,0,0,0,71,57,1,1990
1953,W,75,0,0,1,0,0,0,0,0,0,0,71,57,1,1990
1954,AN,75,0,0,1,0,0,0,0,0,0,0,71,57,1,1990
1955,D,1,1,0,31,0,0,0,0,0,0,0,24,191,0,1947
1956,W,75,0,0,1,0,0,0,0,0,0,0,71,57,1,1990
1957,AN,75,0,0,1,0,0,0,0,0,0,0,71,57,1,1990
1958,W,75,0,0,1,0,0,0,0,0,0,0,71,57,1,1990
1959,BN,75,0,0,1,0,0,0,0,0,0,0,71,57,1,1990
1960,D,1,1,0,31,0,0,0,0,0,0,0,24,191,0,1947
1961,D,1,1,0,31,0,0,0,0,0,0,0,24,191,0,1947
1962,BN,75,0,0,1,0,0,0,0,0,0,0,71,57,1,1990
1963,W,75,0,0,1,0,0,0,0,0,0,0,71,57,1,1990
1964,D,1,1,0,31,0,0,0,0,0,0,0,24,191,0,1947
1965,W,75,0,0,1,0,0,0,0,0,0,0,71,57,1,1990
1966,BN,75,0,0,1,0,0,0,0,0,0,0,71,57,1,1990
1967,W,75,0,0,1,0,0,0,0,0,0,0,71,57,1,1990
1968,BN,75,0,0,1,0,0,0,0,0,0,0,71,57,1,1990
1969,W,75,0,0,1,0,0,0,0,0,0,0,71,57,1,1990
1970,W,75,0,0,1,0,0,0,0,0,0,0,71,57,1,1990
1971,W,75,0,0,1,0,0,0,0,0,0,0,71,57,1,1990
1972,BN,75,0,0,1,0,0,0,0,0,0,0,71,57,1,1990
1973,AN,75,0,0,1,0,0,0,0,0,0,0,71,57,1,1990
1974,W,75,0,0,1,0,0,0,0,0,0,0,71,57,1,1990
1975,W,75,0,0,1,0,0,0,0,0,0,0,71,57,1,1990
1976,C,1,1,0,31,0,0,0,0,0,0,0,24,191,0,1947
1977,C,1,1,0,31,0,0,0,0,0,0,0,24,191,0,1947
1978,AN,75,0,0,1,0,0,0,0,0,0,0,71,57,1,1990
1979,BN,75,0,0,1,0,0,0,0,0,0,0,71,57,1,1990
1980,AN,75,0,0,1,0,0,0,0,0,0,0,71,57,1,1990
1981,D,1,1,0,31,0,0,0,0,0,0,0,24,191,0,1947
1982,W,75,0,0,1,0,0,0,0,0,0,0,71,57,1,1990
1983,W,75,0,0,1,0,0,0,0,0,0,0,71,57,1,1990
1984,W,75,0,0,1,0,0,0,0,0,0,0,71,57,1,1990
1985,D,1,1,0,31,0,0,0,0,0,0,0,24,191,0,1947
1986,W,75,0,0,1,0,0,0,0,0,0,0,71,57,1,1990
1987,D,1,1,0,31,0,0,0,0,0,0,0,24,191,0,1947
1988,C,1,1,0,31,0,0,0,0,0,0,0,24,191,0,1947
