DATE,TYPE,UR,PA,AL,FI,SB,GR,RI,TR,TO,OR,VI,RV,NV,DGR,WS
number,#,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
1922,AN,34,4,73,1442,93,728,0,340,217,116,25,17,526,0,2
1923,BN,34,4,73,1442,93,728,0,340,217,116,25,17,526,0,2
1924,C,26,16,18,2089,44,1115,0,0,44,106,0,8,28,0,123
1925,D,26,16,18,2089,44,1115,0,0,44,106,0,8,28,0,123
1926,D,26,16,18,2089,44,1115,0,0,44,106,0,8,28,0,123
1927,W,34,4,73,1442,93,728,0,340,217,116,25,17,526,0,2
1928,AN,34,4,73,1442,93,728,0,340,217,116,25,17,526,0,2
1929,C,26,16,18,2089,44,1115,0,0,44,106,0,8,28,0,123
1930,D,26,16,18,2089,44,1115,0,0,44,106,0,8,28,0,123
1931,C,26,16,18,2089,44,1115,0,0,44,106,0,8,28,0,123
1932,D,26,16,18,2089,44,1115,0,0,44,106,0,8,28,0,123
1933,C,26,16,18,2089,44,1115,0,0,44,106,0,8,28,0,123
1934,C,26,16,18,2089,44,1115,0,0,44,106,0,8,28,0,123
1935,BN,34,4,73,1442,93,728,0,340,217,116,25,17,526,0,2
1936,BN,34,4,73,1442,93,728,0,340,217,116,25,17,526,0,2
1937,BN,34,4,73,1442,93,728,0,340,217,116,25,17,526,0,2
1938,W,34,4,73,1442,93,728,0,340,217,116,25,17,526,0,2
1939,D,26,16,18,2089,44,1115,0,0,44,106,0,8,28,0,123
1940,AN,34,4,73,1442,93,728,0,340,217,116,25,17,526,0,2
1941,W,34,4,73,1442,93,728,0,340,217,116,25,17,526,0,2
1942,W,34,4,73,1442,93,728,0,340,217,116,25,17,526,0,2
1943,W,34,4,73,1442,93,728,0,340,217,116,25,17,526,0,2
1944,D,26,16,18,2089,44,1115,0,0,44,106,0,8,28,0,123
1945,BN,34,4,73,1442,93,728,0,340,217,116,25,17,526,0,2
1946,BN,34,4,73,1442,93,728,0,340,217,116,25,17,526,0,2
1947,D,26,16,18,2089,44,1115,0,0,44,106,0,8,28,0,123
1948,BN,34,4,73,1442,93,728,0,340,217,116,25,17,526,0,2
1949,D,26,16,18,2089,44,1115,0,0,44,106,0,8,28,0,123
1950,BN,34,4,73,1442,93,728,0,340,217,116,25,17,526,0,2
1951,AN,34,4,73,1442,93,728,0,340,217,116,25,17,526,0,2
1952,W,34,4,73,1442,93,728,0,340,217,116,25,17,526,0,2
1953,W,34,4,73,1442,93,728,0,340,217,116,25,17,526,0,2
1954,AN,34,4,73,1442,93,728,0,340,217,116,25,17,526,0,2
1955,D,26,16,18,2089,44,1115,0,0,44,106,0,8,28,0,123
1956,W,34,4,73,1442,93,728,0,340,217,116,25,17,526,0,2
1957,AN,34,4,73,1442,93,728,0,340,217,116,25,17,526,0,2
1958,W,34,4,73,1442,93,728,0,340,217,116,25,17,526,0,2
1959,BN,34,4,73,1442,93,728,0,340,217,116,25,17,526,0,2
1960,D,26,16,18,2089,44,1115,0,0,44,106,0,8,28,0,123
1961,D,26,16,18,2089,44,1115,0,0,44,106,0,8,28,0,123
1962,BN,34,4,73,1442,93,728,0,340,217,116,25,17,526,0,2
1963,W,34,4,73,1442,93,728,0,340,217,116,25,17,526,0,2
1964,D,26,16,18,2089,44,1115,0,0,44,106,0,8,28,0,123
1965,W,34,4,73,1442,93,728,0,340,217,116,25,17,526,0,2
1966,BN,34,4,73,1442,93,728,0,340,217,116,25,17,526,0,2
1967,W,34,4,73,1442,93,728,0,340,217,116,25,17,526,0,2
1968,BN,34,4,73,1442,93,728,0,340,217,116,25,17,526,0,2
1969,W,34,4,73,1442,93,728,0,340,217,116,25,17,526,0,2
1970,W,34,4,73,1442,93,728,0,340,217,116,25,17,526,0,2
1971,W,34,4,73,1442,93,728,0,340,217,116,25,17,526,0,2
1972,BN,34,4,73,1442,93,728,0,340,217,116,25,17,526,0,2
1973,AN,34,4,73,1442,93,728,0,340,217,116,25,17,526,0,2
1974,W,34,4,73,1442,93,728,0,340,217,116,25,17,526,0,2
1975,W,34,4,73,1442,93,728,0,340,217,116,25,17,526,0,2
1976,C,26,16,18,2089,44,1115,0,0,44,106,0,8,28,0,123
1977,C,26,16,18,2089,44,1115,0,0,44,106,0,8,28,0,123
1978,AN,34,4,73,1442,93,728,0,340,217,116,25,17,526,0,2
1979,BN,34,4,73,1442,93,728,0,340,217,116,25,17,526,0,2
1980,AN,34,4,73,1442,93,728,0,340,217,116,25,17,526,0,2
1981,D,26,16,18,2089,44,1115,0,0,44,106,0,8,28,0,123
1982,W,34,4,73,1442,93,728,0,340,217,116,25,17,526,0,2
1983,W,34,4,73,1442,93,728,0,340,217,116,25,17,526,0,2
1984,W,34,4,73,1442,93,728,0,340,217,116,25,17,526,0,2
1985,D,26,16,18,2089,44,1115,0,0,44,106,0,8,28,0,123
1986,W,34,4,73,1442,93,728,0,340,217,116,25,17,526,0,2
1987,D,26,16,18,2089,44,1115,0,0,44,106,0,8,28,0,123
1988,C,26,16,18,2089,44,1115,0,0,44,106,0,8,28,0,123
1989,D,26,16,18,2089,44,1115,0,0,44,106,0,8,28,0,123
1990,C,26,16,18,2089,44,1115,0,0,44,106,0,8,28,0,123
1991,C,26,16,18,2089,44,1115,0,0,44,106,0,8,28,0,123
1992,C,26,16,18,2089,44,1115,0,0,44,106,0,8,28,0,123
1993,AN,34,4,73,1442,93,728,0,340,217,116,25,17,526,0,2
1994,C,26,16,18,2089,44,1115,0,0,44,106,0,8,28,0,123
1995,W,34,4,73,1442,93,728,0,340,217,116,25,17,526,0,2
1996,W,34,4,73,1442,93,728,0,340,217,116,25,17,526,0,2
1997,W,34,4,73,1442,93,728,0,340,217,116,25,17,526,0,2
1998,W,34,4,73,1442,93,728,0,340,217,116,25,17,526,0,2
1999,W,34,4,73,1442,93,728,0,340,217,116,25,17,526,0,2
2000,AN,34,4,73,1442,93,728,0,340,217,116,25,17,526,0,2
2001,D,26,16,18,2089,44,1115,0,0,44,106,0,8,28,0,123
2002,D,26,16,18,2089,44,1115,0,0,44,106,0,8,28,0,123
2003,AN,34,4,73,1442,93,728,0,340,217,116,25,17,526,0,2
2004,BN,34,4,73,1442,93,728,0,340,217,116,25,17,526,0,2
2005,AN,34,4,73,1442,93,728,0,340,217,116,25,17,526,0,2
2006,W,34,4,73,1442,93,728,0,340,217,116,25,17,526,0,2
2007,D,26,16,18,2089,44,1115,0,0,44,106,0,8,28,0,123
2008,C,26,16,18,2089,44,1115,0,0,44,106,0,8,28,0,123
2009,D,26,16,18,2089,44,1115,0,0,44,106,0,8,28,0,123
2010,BN,34,4,73,1442,93,728,0,340,217,116,25,17,526,0,2
2011,w,34,4,73,1442,93,728,0,340,217,116,25,17,526,0,2
2012,BN,34,4,73,1442,93,728,0,340,217,116,25,17,526,0,2
2013,D,26,16,18,2089,44,1115,0,0,44,106,0,8,28,0,123
2014,C,26,16,18,2089,44,1115,0,0,44,106,0,8,28,0,123
2015,C,26,16,18,2089,44,1115,0,0,44,106,0,8,28,0,123
2016,BN,34,4,73,1442,93,728,0,340,217,116,25,17,526,0,2
