DATE,TYPE,UR,PA,AL,FI,SB,GR,RI,TR,TO,OR,VI,RV,NV,DGR,WS
number,#,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
1922,AN,141,6,749,1355,0,862,0,939,168,21,0,10,249,0,76
1923,BN,141,6,749,1355,0,862,0,939,168,21,0,10,249,0,76
1924,C,150,0,12,1657,36,1230,0,1107,57,10,0,14,228,0,74
1925,D,150,0,12,1657,36,1230,0,1107,57,10,0,14,228,0,74
1926,D,150,0,12,1657,36,1230,0,1107,57,10,0,14,228,0,74
1927,W,141,6,749,1355,0,862,0,939,168,21,0,10,249,0,76
1928,AN,141,6,749,1355,0,862,0,939,168,21,0,10,249,0,76
1929,C,150,0,12,1657,36,1230,0,1107,57,10,0,14,228,0,74
1930,D,150,0,12,1657,36,1230,0,1107,57,10,0,14,228,0,74
1931,C,150,0,12,1657,36,1230,0,1107,57,10,0,14,228,0,74
1932,D,150,0,12,1657,36,1230,0,1107,57,10,0,14,228,0,74
1933,C,150,0,12,1657,36,1230,0,1107,57,10,0,14,228,0,74
1934,C,150,0,12,1657,36,1230,0,1107,57,10,0,14,228,0,74
1935,BN,141,6,749,1355,0,862,0,939,168,21,0,10,249,0,76
1936,BN,141,6,749,1355,0,862,0,939,168,21,0,10,249,0,76
1937,BN,141,6,749,1355,0,862,0,939,168,21,0,10,249,0,76
1938,W,141,6,749,1355,0,862,0,939,168,21,0,10,249,0,76
1939,D,150,0,12,1657,36,1230,0,1107,57,10,0,14,228,0,74
1940,AN,141,6,749,1355,0,862,0,939,168,21,0,10,249,0,76
1941,W,141,6,749,1355,0,862,0,939,168,21,0,10,249,0,76
1942,W,141,6,749,1355,0,862,0,939,168,21,0,10,249,0,76
1943,W,141,6,749,1355,0,862,0,939,168,21,0,10,249,0,76
1944,D,150,0,12,1657,36,1230,0,1107,57,10,0,14,228,0,74
1945,BN,141,6,749,1355,0,862,0,939,168,21,0,10,249,0,76
1946,BN,141,6,749,1355,0,862,0,939,168,21,0,10,249,0,76
1947,D,150,0,12,1657,36,1230,0,1107,57,10,0,14,228,0,74
1948,BN,141,6,749,1355,0,862,0,939,168,21,0,10,249,0,76
1949,D,150,0,12,1657,36,1230,0,1107,57,10,0,14,228,0,74
1950,BN,141,6,749,1355,0,862,0,939,168,21,0,10,249,0,76
1951,AN,141,6,749,1355,0,862,0,939,168,21,0,10,249,0,76
1952,W,141,6,749,1355,0,862,0,939,168,21,0,10,249,0,76
1953,W,141,6,749,1355,0,862,0,939,168,21,0,10,249,0,76
1954,AN,141,6,749,1355,0,862,0,939,168,21,0,10,249,0,76
1955,D,150,0,12,1657,36,1230,0,1107,57,10,0,14,228,0,74
1956,W,141,6,749,1355,0,862,0,939,168,21,0,10,249,0,76
1957,AN,141,6,749,1355,0,862,0,939,168,21,0,10,249,0,76
1958,W,141,6,749,1355,0,862,0,939,168,21,0,10,249,0,76
1959,BN,141,6,749,1355,0,862,0,939,168,21,0,10,249,0,76
1960,D,150,0,12,1657,36,1230,0,1107,57,10,0,14,228,0,74
1961,D,150,0,12,1657,36,1230,0,1107,57,10,0,14,228,0,74
1962,BN,141,6,749,1355,0,862,0,939,168,21,0,10,249,0,76
1963,W,141,6,749,1355,0,862,0,939,168,21,0,10,249,0,76
1964,D,150,0,12,1657,36,1230,0,1107,57,10,0,14,228,0,74
1965,W,141,6,749,1355,0,862,0,939,168,21,0,10,249,0,76
1966,BN,141,6,749,1355,0,862,0,939,168,21,0,10,249,0,76
1967,W,141,6,749,1355,0,862,0,939,168,21,0,10,249,0,76
1968,BN,141,6,749,1355,0,862,0,939,168,21,0,10,249,0,76
1969,W,141,6,749,1355,0,862,0,939,168,21,0,10,249,0,76
1970,W,141,6,749,1355,0,862,0,939,168,21,0,10,249,0,76
1971,W,141,6,749,1355,0,862,0,939,168,21,0,10,249,0,76
1972,BN,141,6,749,1355,0,862,0,939,168,21,0,10,249,0,76
1973,AN,141,6,749,1355,0,862,0,939,168,21,0,10,249,0,76
1974,W,141,6,749,1355,0,862,0,939,168,21,0,10,249,0,76
1975,W,141,6,749,1355,0,862,0,939,168,21,0,10,249,0,76
1976,C,150,0,12,1657,36,1230,0,1107,57,10,0,14,228,0,74
1977,C,150,0,12,1657,36,1230,0,1107,57,10,0,14,228,0,74
1978,AN,141,6,749,1355,0,862,0,939,168,21,0,10,249,0,76
1979,BN,141,6,749,1355,0,862,0,939,168,21,0,10,249,0,76
1980,AN,141,6,749,1355,0,862,0,939,168,21,0,10,249,0,76
1981,D,150,0,12,1657,36,1230,0,1107,57,10,0,14,228,0,74
1982,W,141,6,749,1355,0,862,0,939,168,21,0,10,249,0,76
1983,W,141,6,749,1355,0,862,0,939,168,21,0,10,249,0,76
1984,W,141,6,749,1355,0,862,0,939,168,21,0,10,249,0,76
1985,D,150,0,12,1657,36,1230,0,1107,57,10,0,14,228,0,74
1986,W,141,6,749,1355,0,862,0,939,168,21,0,10,249,0,76
1987,D,150,0,12,1657,36,1230,0,1107,57,10,0,14,228,0,74
1988,C,150,0,12,1657,36,1230,0,1107,57,10,0,14,228,0,74
1989,D,150,0,12,1657,36,1230,0,1107,57,10,0,14,228,0,74
1990,C,150,0,12,1657,36,1230,0,1107,57,10,0,14,228,0,74
1991,C,150,0,12,1657,36,1230,0,1107,57,10,0,14,228,0,74
1992,C,150,0,12,1657,36,1230,0,1107,57,10,0,14,228,0,74
1993,AN,141,6,749,1355,0,862,0,939,168,21,0,10,249,0,76
1994,C,150,0,12,1657,36,1230,0,1107,57,10,0,14,228,0,74
1995,W,141,6,749,1355,0,862,0,939,168,21,0,10,249,0,76
1996,W,141,6,749,1355,0,862,0,939,168,21,0,10,249,0,76
1997,W,141,6,749,1355,0,862,0,939,168,21,0,10,249,0,76
1998,W,141,6,749,1355,0,862,0,939,168,21,0,10,249,0,76
1999,W,141,6,749,1355,0,862,0,939,168,21,0,10,249,0,76
2000,AN,141,6,749,1355,0,862,0,939,168,21,0,10,249,0,76
2001,D,150,0,12,1657,36,1230,0,1107,57,10,0,14,228,0,74
2002,D,150,0,12,1657,36,1230,0,1107,57,10,0,14,228,0,74
2003,AN,141,6,749,1355,0,862,0,939,168,21,0,10,249,0,76
2004,BN,141,6,749,1355,0,862,0,939,168,21,0,10,249,0,76
2005,AN,141,6,749,1355,0,862,0,939,168,21,0,10,249,0,76
2006,W,141,6,749,1355,0,862,0,939,168,21,0,10,249,0,76
2007,D,150,0,12,1657,36,1230,0,1107,57,10,0,14,228,0,74
2008,C,150,0,12,1657,36,1230,0,1107,57,10,0,14,228,0,74
2009,D,150,0,12,1657,36,1230,0,1107,57,10,0,14,228,0,74
2010,BN,141,6,749,1355,0,862,0,939,168,21,0,10,249,0,76
2011,w,141,6,749,1355,0,862,0,939,168,21,0,10,249,0,76
2012,BN,141,6,749,1355,0,862,0,939,168,21,0,10,249,0,76
2013,D,150,0,12,1657,36,1230,0,1107,57,10,0,14,228,0,74
2014,C,150,0,12,1657,36,1230,0,1107,57,10,0,14,228,0,74
2015,C,150,0,12,1657,36,1230,0,1107,57,10,0,14,228,0,74
2016,BN,141,6,749,1355,0,862,0,939,168,21,0,10,249,0,76
